AUC,Rank,Term_Name,Overlapping_Genes,Adjusted_P-value,Source
0.5,7,romano-ward syndrome,KCNJ5,0.6084784985634485,ClinVar_2019
0.5,11,regulation of vascular smooth muscle cell proliferation (GO:1904705),"FGF9, IGF1",0.6089510018433546,GO_Biological_Process_2018
0.5,5,brugada syndrome,CACNB2,0.6214918364362954,ClinVar_2019
0.5,9,Dendritic Spine Morphogenesis and Stabilization,"NTRK2, SPTAN1",0.6394248272798311,Elsevier_Pathway_Collection
0.5,9,SUPERIOR FRONTAL GYRUS,"RTN2, NTRK2, DPP6, UNC13A, KCNK9, FGF9, NRXN3, NSMF, MAPK8IP3",0.6566028867819556,ARCHS4_Tissues
0.5,8,TRPM4/6/7/8 Signaling in Arterial Hypertension (Hypothesis),"CACNB2, TRPM4",0.6843157604025547,Elsevier_Pathway_Collection
0.5,3,Breast cancer pathway WP4262,"FGF9, IGF1, ESR2",0.6937485744083792,WikiPathways_2019_Human
0.5,5,Proteins Involved in Prolactinoma,"IGF1, ESR2",0.6946105318755464,Elsevier_Pathway_Collection
0.5,11,Growth Factor Signaling in Neuroblastoma,"NTRK2, IGF1",0.7181846950490223,Elsevier_Pathway_Collection
0.5,8,SKELETAL MUSCLE (BULK TISSUE),"RTN2, KBTBD13, CEACAM16, GPD1, MYH8, HFE2, DCHS1, IGF1, TUBA4A",0.7386782476297,ARCHS4_Tissues
0.5,3,mental retardation,"KCNK9, IGF1",0.7494216159373285,OMIM_Disease
0.5,4,mitochondrial dna deletion syndromes,TWNK,0.7768647955453691,ClinVar_2019
0.5,16,VENTRICLE,"KBTBD13, NTRK2, ARHGAP31, FGF9, GPD1, HFE2, DCHS1, MAPK8IP3",0.7953063990809999,ARCHS4_Tissues
0.5,12,activation of protein kinase B activity (GO:0032148),"ANG, IGF1",0.8039012834459758,GO_Biological_Process_2018
0.5,3,PREFRONTAL CORTEX,"NTRK2, CACNB2, DPP6, UNC13A, KCNK9, FGF9, NRXN3, DCHS1, IGF1, SPTAN1",0.814519429669971,ARCHS4_Tissues
0.5,13,calcium ion transport (GO:0006816),"CACNB2, TRPC6, TRPM4",0.8165959593998229,GO_Biological_Process_2018
0.5,8,amyotrophic lateral sclerosis,ANG,0.8176799522459088,ClinVar_2019
0.5,7,obesity,NTRK2,0.8304581132963377,OMIM_Disease
0.5,5,parkinson disease,GIGYF2,0.8328757312386328,OMIM_Disease
0.5,14,positive regulation of calcium ion transport (GO:0051928),"CACNB2, TRPC6",0.8329636046730944,GO_Biological_Process_2018
0.5,15,Prader-Willi syndrome,"NDNL2, IGF1",0.8348979865538441,Jensen_DISEASES
0.5,7,LIVER (BULK TISSUE),"SCARB1, SLC46A1, CEACAM16, TGDS, GPD1, HFE2, ANG, IGF1, AFF4",0.8442037115768001,ARCHS4_Tissues
0.5,6,charcot-marie-tooth disease,YARS,0.8473748776371091,OMIM_Disease
0.5,41,Warsaw breakage syndrome,C10ORF2,0.8475514816890245,Jensen_DISEASES
0.5,15,SUBCUTANEOUS ADIPOSE TISSUE,"NTRK2, SCARB1, ARHGAP31, TRPC6, GPD1, ANG, DCHS1, IGF1",0.8483268256863998,ARCHS4_Tissues
0.5,8,spinocerebellar ataxia,C10ORF2,0.8618995354983262,OMIM_Disease
0.5,11,autosomal dominant non-syndromic sensorineural deafness type dfna,GJB3,0.8672506392210895,ClinVar_2019
0.5,40,Kleefstra syndrome,DPP6,0.8687402687312501,Jensen_DISEASES
0.5,15,positive regulation of peptide secretion (GO:0002793),"ANG, IGF1",0.8737016776145263,GO_Biological_Process_2018
0.5,83,Osteoarthrosis NOS,GIGYF2,0.8752638338087457,PheWeb_2019
0.5,31,Nonsyndromic deafness,"CEACAM16, GJB3",0.8790580375897407,Jensen_DISEASES
0.5,82,Anal and rectal conditions,DPP6,0.8859377830015354,PheWeb_2019
0.5,39,Nemaline myopathy,KBTBD13,0.8910156602371796,Jensen_DISEASES
0.5,1,MAPK Signaling Pathway WP382,"NTRK2, CACNB2, FGF9, MAPK8IP3",0.8928769913011705,WikiPathways_2019_Human
0.5,81,Primary/intrinsic cardiomyopathies,CACNB2,0.8968752864953814,PheWeb_2019
0.5,43,Right bundle branch block,TRPM4,0.8969826153405592,Jensen_DISEASES
0.5,27,SPINAL CORD (BULK),"NTRK2, UNC13A, KCNK9, NRXN3, NSMF, DCHS1, SPTAN1",0.9000550471091742,ARCHS4_Tissues
0.5,78,Hallux rigidus,CACNB2,0.9012626900156412,PheWeb_2019
0.5,4,lateral sclerosis,ANG,0.90194804633327,OMIM_Disease
0.5,70,Known or suspected fetal abnormality affecting management of mother,DPP6,0.9031932748595164,PheWeb_2019
0.5,3,distal arthrogryposis,MYH8,0.907292700748896,ClinVar_2019
0.5,80,Dysmenorrhea,KCNK9,0.9080862275765738,PheWeb_2019
0.5,1,Synaptic proteins at the synaptic junction,"NRXN3, SPTAN1",0.908410311069164,BioPlanet_2019
0.5,14,MOTOR NEURON,"RTN2, NTRK2, UNC13A, KCNK9, FGF9, NRXN3, DCHS1, SPTAN1",0.908921598949714,ARCHS4_Tissues
0.5,72,"Cancer of larynx, pharynx, nasal cavities",DPP6,0.9109279934598924,PheWeb_2019
0.5,77,Other nonmalignant breast conditions,NRXN3,0.9129674002755848,PheWeb_2019
0.5,16,positive regulation of smooth muscle cell proliferation (GO:0048661),"FGF9, IGF1",0.9143434018654586,GO_Biological_Process_2018
0.5,69,Intestinal infection due to C. difficile,CD96,0.916283032466176,PheWeb_2019
0.5,74,Cancer of other male genital organs,NRXN3,0.9181774637434614,PheWeb_2019
0.5,93,Potassium Cycling in the Inner Ear (Congenital Deafness),GJB3,0.9321546555615656,Elsevier_Pathway_Collection
0.5,26,SPINAL CORD,"NTRK2, UNC13A, KCNK9, NRXN3, NSMF, DCHS1, SPTAN1",0.9346725489210652,ARCHS4_Tissues
0.5,9,parkinson disease,GIGYF2,0.9356998955890812,ClinVar_2019
0.5,10,hereditary hearing loss and deafness,"GJB3, TWNK",0.9406110529773916,ClinVar_2019
0.5,14,Oxytocin signaling pathway,"KCNJ5, CACNB2",0.9415307335052628,KEGG_2019_Human
0.5,92,beta-Cell Granules Exocytois,UNC13A,0.9422867713828872,Elsevier_Pathway_Collection
0.5,95,Local Estrogen Production in Endometriosis,ESR2,0.9495617033600025,Elsevier_Pathway_Collection
0.5,91,G-Proteins Signaling in Insulin Secretion in beta-Cell,TRPM4,0.9526415710684134,Elsevier_Pathway_Collection
0.5,105,Postsynaptic Neuron Activation,NTRK2,0.9592188402246404,Elsevier_Pathway_Collection
0.5,94,Axonal Transport,NTRK2,0.9596634236085132,Elsevier_Pathway_Collection
0.5,9,cataract,CTDP1,0.9631558007335804,OMIM_Disease
0.5,90,Proteins with Altered Expression in Asthma,IGF1,0.963226477413618,Elsevier_Pathway_Collection
0.5,86,Tight Junction Assembly (JAMs),SPTAN1,0.9670347923253538,Elsevier_Pathway_Collection
0.5,104,"Hypothyroidism, Secondary (Central)",IGF1,0.9684420983037236,Elsevier_Pathway_Collection
0.5,25,RENAL CORTEX,"NTRK2, DPP6, TRPC6, FGF9, GPD1, MYH8, DCHS1",0.9720594508779078,ARCHS4_Tissues
0.5,13,FETAL BRAIN,"NTRK2, ARHGAP31, UNC13A, KCNK9, GPD1, NSMF, DCHS1, MAPK8IP3",0.9788386450227692,ARCHS4_Tissues
0.5,6,DENTATE GRANULE CELL,"NTRK2, CACNB2, DPP6, UNC13A, KCNK9, FGF9, GPD1, MYH8, NRXN3",0.9849043301729332,ARCHS4_Tissues
0.5,15,Elevation of cytosolic calcium levels,TRPC6,1.0,BioPlanet_2019
0.5,18,Second messenger role in netrin-1 signaling,TRPC6,1.0,BioPlanet_2019
0.5,14,Tat-mediated elongation of the HIV-1 transcript,CTDP1,1.0,BioPlanet_2019
0.5,13,Folate and pterine metabolism,SLC46A1,1.0,BioPlanet_2019
0.5,36,sterol import (GO:0035376),SCARB1,1.0,GO_Biological_Process_2018
0.5,10,Activation of TRKA receptors,NTRK2,1.0,BioPlanet_2019
0.5,20,Signaling by activated point mutants of FGFR1,FGF9,1.0,BioPlanet_2019
0.5,1,CINGULATE GYRUS,"NTRK2, DPP6, TRPC6, UNC13A, NRXN3, WISP3, NSMF, MAPK8IP3, SPTAN1, TUBA4A",1.0,ARCHS4_Tissues
0.5,2,HEART (BULK TISSUE),"KBTBD13, NTRK2, CACNB2, ARHGAP31, FGF9, GPD1, MYH8, HFE2, DCHS1, IGF1",1.0,ARCHS4_Tissues
0.5,4,ADRENAL GLAND,"KCNJ5, CACNB2, SCARB1, LMBR1, SLC46A1, CEACAM16, KCNK9, FGF9, DCHS1",1.0,ARCHS4_Tissues
0.5,5,BRAIN (BULK),"RTN2, NTRK2, DPP6, UNC13A, KCNK9, FGF9, NRXN3, NSMF, MAPK8IP3",1.0,ARCHS4_Tissues
0.5,12,FGFR3b ligand binding and activation,FGF9,1.0,BioPlanet_2019
0.5,20,Prostate,TRPM4,1.0,Human_Gene_Atlas
0.5,13,CD14+ Monocytes,"CTDP1, SPTLC2",1.0,Human_Gene_Atlas
0.5,17,BDCA4+ DendriticCells,"CTDP1, SPTLC2",1.0,Human_Gene_Atlas
0.5,7,Adrenalgland,SCARB1,1.0,Human_Gene_Atlas
0.5,5,Uterus,"DCHS1, IGF1",1.0,Human_Gene_Atlas
0.5,9,Thalamus,DPP6,1.0,Human_Gene_Atlas
0.5,3,Liver,"GPD1, ANG, IGF1, AFF4",1.0,Human_Gene_Atlas
0.5,4,SkeletalMuscle,"RTN2, MYH8, HFE2",1.0,Human_Gene_Atlas
0.5,12,Pancreas,TGDS,1.0,Human_Gene_Atlas
0.5,6,PrefrontalCortex,"NTRK2, MAPK8IP3, SPTAN1",1.0,Human_Gene_Atlas
0.5,14,Tongue,HFE2,1.0,Human_Gene_Atlas
0.5,16,Fetalliver,GFM2,1.0,Human_Gene_Atlas
0.5,10,Amygdala,"NTRK2, DPP6",1.0,Human_Gene_Atlas
0.5,8,SuperiorCervicalGanglion,"KCNJ5, SPTLC2, WISP3",1.0,Human_Gene_Atlas
0.5,10,ALPHA CELL,"CACNB2, DPP6, CEACAM16, UNC13A, FGF9, GPD1, AFF4, TUBA4A",1.0,ARCHS4_Tissues
0.5,11,pineal day,"CACNB2, SPTAN1, TUBA4A",1.0,Human_Gene_Atlas
0.5,15,Heart,"MYH8, DCHS1",1.0,Human_Gene_Atlas
0.5,18,Adipocyte,GPD1,1.0,Human_Gene_Atlas
0.5,19,Wholebrain,NTRK2,1.0,Human_Gene_Atlas
0.5,11,BREAST (BULK TISSUE),"NTRK2, SCARB1, ARHGAP31, GJB3, GPD1, DCHS1, IGF1, MAPK8IP3",1.0,ARCHS4_Tissues
0.5,7,Hexadecanoyl-CoA (HMDB01338),SPTLC2,1.0,HMDB_Metabolites
0.5,17,ADIPOSE (BULK TISSUE),"NTRK2, ARHGAP31, TRPC6, GPD1, ANG, DCHS1, IGF1",1.0,ARCHS4_Tissues
0.5,1,chr14,"SPTLC2, NRXN3, ANG, ESR2",1.0,Chromosome_Location_hg19
0.5,2,chr13,"FGF9, TGDS",1.0,Chromosome_Location_hg19
0.5,3,chr9,"NTRK2, NSMF, SPTAN1",1.0,Chromosome_Location_hg19
0.5,4,chr19,"RTN2, CEACAM16, UNC13A, TRPM4",1.0,Chromosome_Location_hg19
0.5,6,chr18,CTDP1,1.0,Chromosome_Location_hg19
0.5,5,chr12,"SCARB1, GPD1, IGF1",1.0,Chromosome_Location_hg19
0.5,7,chr17,"SLC46A1, MYH8, SOX9-AS1",1.0,Chromosome_Location_hg19
0.5,8,chr10,"CACNB2, TWNK",1.0,Chromosome_Location_hg19
0.5,9,chr11,"KCNJ5, TRPC6, DCHS1",1.0,Chromosome_Location_hg19
0.5,10,chr5,"GFM2, AFF4",1.0,Chromosome_Location_hg19
0.5,11,chr7,"LMBR1, DPP6",1.0,Chromosome_Location_hg19
0.5,12,chr3,"CD96, ARHGAP31",1.0,Chromosome_Location_hg19
0.5,13,chr15,KBTBD13,1.0,Chromosome_Location_hg19
0.5,15,chr2,"TUBA4A, GIGYF2",1.0,Chromosome_Location_hg19
0.5,14,chr8,KCNK9,1.0,Chromosome_Location_hg19
0.5,20,Pyrophosphate (HMDB00250),YARS,1.0,HMDB_Metabolites
0.5,19,Phosphoric acid (HMDB02142),YARS,1.0,HMDB_Metabolites
0.5,18,Adenosine monophosphate (HMDB00045),YARS,1.0,HMDB_Metabolites
0.5,17,Iron (HMDB00692),HFE2,1.0,HMDB_Metabolites
0.5,1,L-Tyrosine (HMDB00158),YARS,1.0,HMDB_Metabolites
0.5,2,Glycerol 3-phosphate (HMDB00126),GPD1,1.0,HMDB_Metabolites
0.5,3,Dihydroxyacetone phosphate (HMDB01473),GPD1,1.0,HMDB_Metabolites
0.5,4,TYD (HMDB01274),TGDS,1.0,HMDB_Metabolites
0.5,5,L-Serine (HMDB00187),SPTLC2,1.0,HMDB_Metabolites
0.5,6,Verapamil (HMDB01850),CACNB2,1.0,HMDB_Metabolites
0.5,2,CerebellumPeduncles,"FGF9, NRXN3",1.0,Human_Gene_Atlas
0.5,12,CARDIAC MUSCLE FIBER,"KBTBD13, KCNJ5, CACNB2, ARHGAP31, FGF9, HFE2, DCHS1, MAPK8IP3",1.0,ARCHS4_Tissues
0.5,10,Estradiol (HMDB00151),ESR2,1.0,HMDB_Metabolites
0.5,12,Pyridoxal 5'-phosphate (HMDB01491),SPTLC2,1.0,HMDB_Metabolites
0.5,8,NADH (HMDB01487),"TGDS, GPD1",1.0,HMDB_Metabolites
0.5,14,Carbon dioxide (HMDB01967),SPTLC2,1.0,HMDB_Metabolites
0.5,9,NAD (HMDB00902),"TGDS, GPD1",1.0,HMDB_Metabolites
0.5,15,Coenzyme A (HMDB01423),SPTLC2,1.0,HMDB_Metabolites
0.5,13,Phosphate (HMDB01429),"CTDP1, GFM2",1.0,HMDB_Metabolites
0.5,16,Guanosine triphosphate (HMDB01273),"GFM2, TUBA4A",1.0,HMDB_Metabolites
0.5,11,Guanosine diphosphate (HMDB01201),GFM2,1.0,HMDB_Metabolites
0.5,1,AdrenalCortex,"KCNJ5, SCARB1",1.0,Human_Gene_Atlas
0.5,21,Caspase-mediated cleavage of cytoskeletal proteins,SPTAN1,1.0,BioPlanet_2019
0.5,9,obesity,NTRK2,1.0,OMIM_Expanded
0.5,8,Amyotrophic lateral sclerosis in C9orf72 mutation positive individuals,UNC13A,1.0,GWAS_Catalog_2019
0.5,9,Circulating phylloquinone levels,KCNK9,1.0,GWAS_Catalog_2019
0.5,10,Visceral adipose tissue,KCNK9,1.0,GWAS_Catalog_2019
0.5,11,Vitamin E levels,SCARB1,1.0,GWAS_Catalog_2019
0.5,12,Coronary heart disease (SNP X SNP interaction),HFE2,1.0,GWAS_Catalog_2019
0.5,14,Current cigarettes per day in chronic obstructive pulmonary disease,CD96,1.0,GWAS_Catalog_2019
0.5,16,Amyotrophic lateral sclerosis (age of onset),NRXN3,1.0,GWAS_Catalog_2019
0.5,17,Response to platinum-based chemotherapy in non-small-cell lung cancer,NRXN3,1.0,GWAS_Catalog_2019
0.5,18,Fasting blood insulin,IGF1,1.0,GWAS_Catalog_2019
0.5,19,Small vessel stroke,CACNB2,1.0,GWAS_Catalog_2019
0.5,20,Brain volume in infants (grey matter),CACNB2,1.0,GWAS_Catalog_2019
0.5,21,Modified Stumvoll Insulin Sensitivity Index (BMI interaction),FGF9,1.0,GWAS_Catalog_2019
0.5,22,Lipoprotein phospholipase A2 activity in cardiovascular disease,SCARB1,1.0,GWAS_Catalog_2019
0.5,23,Severity of nausea and vomiting of pregnancy,TRPC6,1.0,GWAS_Catalog_2019
0.5,24,Osteoprotegerin levels,SLC46A1,1.0,GWAS_Catalog_2019
0.5,7,Change in LVEF in response to paclitaxel and trastuzumab in HER2+ breast cancer,TRPC6,1.0,GWAS_Catalog_2019
0.5,6,Electrodermal activity,NRXN3,1.0,GWAS_Catalog_2019
0.5,13,mitochondrial diseases,TWNK,1.0,ClinVar_2019
0.5,12,"nonsyndromic hearing loss and deafness, autosomal recessive",GJB3,1.0,ClinVar_2019
